iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
258,0.2,64,100,2,False,0,sigmoid,uniform,,0.6036289292103244,0.7476051071099702,159.60025429725647,13
259,0.2,64,100,2,False,0,sigmoid,normal,,0.6006900076667517,0.7446278663928574,132.504465341568,13
260,0.2,64,100,2,False,0.2,sigmoid,uniform,,0.6056733963710705,0.7482772428100909,161.4785897731781,13
261,0.2,64,100,2,False,0.2,sigmoid,normal,,0.6019677996422181,0.746439605944469,131.99932169914246,13
262,0.2,64,100,2,False,0.4,sigmoid,uniform,,0.6006900076667517,0.7452209241287723,151.982661485672,13
263,0.2,64,100,2,False,0.4,sigmoid,normal,,0.602351137234858,0.7470955201210153,131.32746028900146,13
264,0.2,64,100,3,False,0,sigmoid,uniform,,0.6040122668029644,0.7479107715947391,219.2472631931305,13
265,0.2,64,100,3,False,0,sigmoid,normal,,0.6038844876054176,0.7478088834331496,186.4257297515869,13
266,0.2,64,100,3,False,0.2,sigmoid,uniform,,0.602351137234858,0.7470955201210153,229.46164536476135,13
267,0.2,64,100,3,False,0.2,sigmoid,normal,,0.602351137234858,0.7465862254940736,191.78076195716858,13
268,0.2,64,100,3,False,0.4,sigmoid,uniform,,0.602351137234858,0.7465862254940736,217.21300220489502,13
269,0.2,64,100,3,False,0.4,sigmoid,normal,,0.602351137234858,0.747575712197846,191.60419726371765,13
270,0.2,128,100,1,False,0,selu,uniform,,0.39764886276514183,0.0,74.48399376869202,13
271,0.2,128,100,1,False,0,selu,normal,,0.6008177868642983,0.734302893639108,56.31221055984497,13
272,0.2,128,100,1,False,0.2,selu,uniform,,0.5828009200102222,0.6841609038907179,73.42149949073792,13
273,0.2,128,100,1,False,0.2,selu,normal,,0.5849731663685149,0.7000660741595489,54.96847105026245,13
274,0.2,128,100,1,False,0.4,selu,uniform,,0.39764886276514183,0.0,68.30513191223145,13
275,0.2,128,100,1,False,0.4,selu,normal,,0.5909787886532072,0.6768922183854589,55.12471532821655,13
276,0.2,128,100,2,False,0,selu,uniform,,0.39764886276514183,0.0,126.03061652183533,13
277,0.2,128,100,2,False,0,selu,normal,,0.39764886276514183,0.0,99.093496799469,13
278,0.2,128,100,2,False,0.2,selu,uniform,,0.41221569128545876,0.07565799325224512,132.51633071899414,13
279,0.2,128,100,2,False,0.2,selu,normal,,0.5921288014311269,0.728930243825206,99.45772385597229,13
280,0.2,128,100,2,False,0.4,selu,uniform,,0.40161001788908773,0.02283990519284636,121.93062233924866,13
281,0.2,128,100,2,False,0.4,selu,normal,,0.39764886276514183,0.0,100.7158875465393,13
282,0.2,128,100,3,False,0,selu,uniform,,0.4023766930743676,0.026664901631803593,175.57920908927917,13
283,0.2,128,100,3,False,0,selu,normal,,0.4045489394326604,0.04625028674017783,144.14895129203796,13
284,0.2,128,100,3,False,0.2,selu,uniform,,0.40633784819831337,0.06046298235419193,185.17360949516296,13
285,0.2,128,100,3,False,0.2,selu,normal,,0.5928954766164066,0.7354105931572842,147.23662543296814,13
286,0.2,128,100,3,False,0.4,selu,uniform,,0.5916176846409403,0.7319252195197473,176.6063632965088,13
287,0.2,128,100,3,False,0.4,selu,normal,,0.5891898798875541,0.6538549631843045,147.1289258003235,13
288,0.2,128,100,1,False,0,tanh,uniform,,0.5939177101967799,0.7380022540166521,74.37886762619019,13
289,0.2,128,100,1,False,0,tanh,normal,,0.5934065934065932,0.7375709177550512,56.46194291114807,13
290,0.2,128,100,1,False,0.2,tanh,uniform,,0.602351137234858,0.746045099952948,75.04286789894104,13
291,0.2,128,100,1,False,0.2,tanh,normal,,0.5990288780986454,0.7431649156211508,54.69438719749451,13
292,0.2,128,100,1,False,0.4,tanh,uniform,,0.6006900076667517,0.7457785754326923,70.29406118392944,13
293,0.2,128,100,1,False,0.4,tanh,normal,,0.6022233580373114,0.7469705789595855,56.74814462661743,13
294,0.2,128,100,2,False,0,tanh,uniform,,0.6001788908765651,0.7441777276938709,134.97008061408997,13
295,0.2,128,100,2,False,0,tanh,normal,,0.5990288780986454,0.7449506062113956,101.22346210479736,13
296,0.2,128,100,2,False,0.2,tanh,uniform,,0.602351137234858,0.7465862254940736,133.54165148735046,13
297,0.2,128,100,2,False,0.2,tanh,normal,,0.5957066189624328,0.7396981671319166,100.44738793373108,13
298,0.2,128,100,2,False,0.4,tanh,uniform,,0.602351137234858,0.7465862254940736,124.95604085922241,13
299,0.2,128,100,2,False,0.4,tanh,normal,,0.602351137234858,0.7470955201210153,100.18212819099426,13
300,0.2,128,100,3,False,0,tanh,uniform,,0.6001788908765651,0.7441777276938709,180.63934683799744,13
301,0.2,128,100,3,False,0,tanh,normal,,0.6001788908765651,0.7441777276938709,146.36732935905457,13
302,0.2,128,100,3,False,0.2,tanh,uniform,,0.6040122668029644,0.7479107715947391,192.13595581054688,13
303,0.2,128,100,3,False,0.2,tanh,normal,,0.602351137234858,0.7465862254940736,143.5226285457611,13
304,0.2,128,100,3,False,0.4,tanh,uniform,,0.6012011244569383,0.7456410168565574,174.2880561351776,13
305,0.2,128,100,3,False,0.4,tanh,normal,,0.6038844876054176,0.7478088834331496,142.63936519622803,13
306,0.2,128,100,1,False,0,sigmoid,uniform,,0.6008177868642983,0.7444214405519798,75.05967855453491,13
307,0.2,128,100,1,False,0,sigmoid,normal,,0.5997955532839253,0.7433821430434117,57.73754525184631,13
308,0.2,128,100,1,False,0.2,sigmoid,uniform,,0.6056733963710705,0.7482772428100909,75.24144911766052,13
309,0.2,128,100,1,False,0.2,sigmoid,normal,,0.6040122668029644,0.7474187263265745,55.28445792198181,13
310,0.2,128,100,1,False,0.4,sigmoid,uniform,,0.602351137234858,0.7470955201210153,69.80392551422119,13
311,0.2,128,100,1,False,0.4,sigmoid,normal,,0.602351137234858,0.7470955201210153,55.91014504432678,13
312,0.2,128,100,2,False,0,sigmoid,uniform,,0.6001788908765651,0.7440259108964045,128.58647966384888,13
313,0.2,128,100,2,False,0,sigmoid,normal,,0.5973677485305391,0.7423602926967122,99.55523610115051,13
314,0.2,128,100,2,False,0.2,sigmoid,uniform,,0.6006900076667517,0.7452209241287723,131.54799461364746,13
315,0.2,128,100,2,False,0.2,sigmoid,normal,,0.6035011500127777,0.7476599249874395,101.95477819442749,13
316,0.2,128,100,2,False,0.4,sigmoid,uniform,,0.6006900076667517,0.7452209241287723,121.84989380836487,13
317,0.2,128,100,2,False,0.4,sigmoid,normal,,0.6006900076667517,0.7457785754326923,100.11050033569336,13
318,0.2,128,100,3,False,0,sigmoid,uniform,,0.602351137234858,0.7465862254940736,177.11387491226196,13
319,0.2,128,100,3,False,0,sigmoid,normal,,0.6022233580373113,0.7464812023121274,143.59955072402954,13
320,0.2,128,100,3,False,0.2,sigmoid,uniform,,0.602351137234858,0.7465862254940736,186.20384073257446,13
321,0.2,128,100,3,False,0.2,sigmoid,normal,,0.602351137234858,0.7465862254940736,146.18613505363464,13
322,0.2,128,100,3,False,0.4,sigmoid,uniform,,0.6006900076667517,0.7452209241287723,177.41577410697937,13
323,0.2,128,100,3,False,0.4,sigmoid,normal,,0.602351137234858,0.7470955201210153,145.98955512046814,13
324,0.2,32,150,1,False,0,selu,uniform,,0.5546894965499615,0.6623615135297444,204.49587392807007,13
325,0.2,32,150,1,False,0,selu,normal,,0.5557117301303346,0.6706988470928194,185.70216917991638,13
326,0.2,32,150,1,False,0.2,selu,uniform,,0.39764886276514183,0.0,194.47602677345276,13
327,0.2,32,150,1,False,0.2,selu,normal,,0.5790953232813696,0.6700979474768093,181.74121761322021,13
328,0.2,32,150,1,False,0.4,selu,uniform,,0.5646562739585995,0.5489593886214068,190.54108214378357,13
329,0.2,32,150,1,False,0.4,selu,normal,,0.5644007155635062,0.5865702823086801,187.93312621116638,13
330,0.2,32,150,2,False,0,selu,uniform,,0.4124712496805521,0.1581146705937782,354.5525596141815,13
331,0.2,32,150,2,False,0,selu,normal,,0.5235113723485816,0.47488620899827344,331.9908742904663,13
332,0.2,32,150,2,False,0.2,selu,uniform,,0.5907232302581138,0.7296286048110698,347.42664980888367,13
333,0.2,32,150,2,False,0.2,selu,normal,,0.588550983899821,0.6942557000569386,318.7031147480011,13
334,0.2,32,150,2,False,0.4,selu,uniform,,0.595962177357526,0.7363661477737177,341.6757593154907,13
335,0.2,32,150,2,False,0.4,selu,normal,,0.5948121645796063,0.7142675700008266,324.7674424648285,13
336,0.2,32,150,3,False,0,selu,uniform,,0.39764886276514183,0.0,469.5273907184601,13
337,0.2,32,150,3,False,0,selu,normal,,0.40391004344492715,0.05769249938521307,434.49929785728455,13
338,0.2,32,150,3,False,0.2,selu,uniform,,0.40058778430871456,0.07277634668857172,495.0203654766083,13
339,0.2,32,150,3,False,0.2,selu,normal,,0.46473294147712757,0.2707009396062549,462.3198437690735,13
340,0.2,32,150,3,False,0.4,selu,uniform,,0.40659340659340665,0.0766840380626052,484.5213122367859,13
341,0.2,32,150,3,False,0.4,selu,normal,,0.5977510861231791,0.7383491582290408,467.85371446609497,13
342,0.2,32,150,1,False,0,tanh,uniform,,0.569384104267825,0.7001543580942524,195.754944562912,13
343,0.2,32,150,1,False,0,tanh,normal,,0.5787119856887298,0.7176839126138371,178.24021196365356,13
344,0.2,32,150,1,False,0.2,tanh,uniform,,0.5831842576028621,0.7171773747859245,194.10495781898499,13
345,0.2,32,150,1,False,0.2,tanh,normal,,0.5930232558139534,0.7232488675860477,175.0272524356842,13
346,0.2,32,150,1,False,0.4,tanh,uniform,,0.5923843598262202,0.7043480758934455,187.53407764434814,13
347,0.2,32,150,1,False,0.4,tanh,normal,,0.5638895987733197,0.565323730887451,173.46927499771118,13
348,0.2,32,150,2,False,0,tanh,uniform,,0.6040122668029644,0.7479107715947391,347.895512342453,13
349,0.2,32,150,2,False,0,tanh,normal,,0.5882954255047277,0.7325180921272653,325.5642981529236,13
350,0.2,32,150,2,False,0.2,tanh,uniform,,0.6006900076667517,0.7463038991247907,341.85298371315,13
351,0.2,32,150,2,False,0.2,tanh,normal,,0.5966010733452592,0.7432177104098826,312.8710415363312,13
352,0.2,32,150,2,False,0.4,tanh,uniform,,0.5946843853820596,0.7343247140517132,334.4867031574249,13
353,0.2,32,150,2,False,0.4,tanh,normal,,0.5974955277280858,0.7356451365061056,309.28873014450073,13
354,0.2,32,150,3,False,0,tanh,uniform,,0.6040122668029644,0.7479107715947391,466.63991117477417,13
355,0.2,32,150,3,False,0,tanh,normal,,0.5989010989010987,0.743048691284937,433.62516832351685,13
356,0.2,32,150,3,False,0.2,tanh,uniform,,0.5990288780986454,0.7437138416552092,492.906396150589,13
357,0.2,32,150,3,False,0.2,tanh,normal,,0.6006900076667517,0.7452209241287723,438.4335403442383,13
358,0.2,32,150,3,False,0.4,tanh,uniform,,0.5990288780986454,0.744994679784881,472.15156984329224,13
359,0.2,32,150,3,False,0.4,tanh,normal,,0.5996677740863785,0.7433518785238429,435.2191638946533,13
360,0.2,32,150,1,False,0,sigmoid,uniform,,0.5853565039611549,0.7339412858705041,197.57399439811707,13
361,0.2,32,150,1,False,0,sigmoid,normal,,0.5692563250702783,0.7194416386472003,182.72137212753296,13
362,0.2,32,150,1,False,0.2,sigmoid,uniform,,0.5907232302581138,0.7356549136251663,206.35675621032715,13
363,0.2,32,150,1,False,0.2,sigmoid,normal,,0.5854842831587016,0.7321953160155809,184.52309727668762,13
364,0.2,32,150,1,False,0.4,sigmoid,uniform,,0.5918732430360335,0.7382553100748405,196.39290761947632,13
365,0.2,32,150,1,False,0.4,sigmoid,normal,,0.595962177357526,0.7389325814388997,177.01146960258484,13
366,0.2,32,150,2,False,0,sigmoid,uniform,,0.5968566317403524,0.741418063847858,377.47694873809814,13
367,0.2,32,150,2,False,0,sigmoid,normal,,0.5773064145157167,0.7260061596509723,329.4107699394226,13
368,0.2,32,150,2,False,0.2,sigmoid,uniform,,0.5973677485305391,0.7423602926967122,353.48748445510864,13
369,0.2,32,150,2,False,0.2,sigmoid,normal,,0.5990288780986454,0.742794265254411,319.9932949542999,13
370,0.2,32,150,2,False,0.4,sigmoid,uniform,,0.6006900076667517,0.7463038991247907,344.6791546344757,13
371,0.2,32,150,2,False,0.4,sigmoid,normal,,0.6010733452593915,0.7459676619313017,317.5132873058319,13
372,0.2,32,150,3,False,0,sigmoid,uniform,,0.6024789164324046,0.7466881136556633,445.6836097240448,13
373,0.2,32,150,3,False,0,sigmoid,normal,,0.5990288780986454,0.7438129570958052,417.74934816360474,13
374,0.2,32,150,3,False,0.2,sigmoid,uniform,,0.6006900076667517,0.7457785754326923,480.7873418331146,13
375,0.2,32,150,3,False,0.2,sigmoid,normal,,0.6006900076667517,0.7463038991247907,438.5509991645813,13
376,0.2,32,150,3,False,0.4,sigmoid,uniform,,0.602351137234858,0.747575712197846,466.50055503845215,13
377,0.2,32,150,3,False,0.4,sigmoid,normal,,0.602351137234858,0.747575712197846,435.94104504585266,13
378,0.2,64,150,1,False,0,selu,uniform,,0.5819064656273957,0.6966185878700805,125.15401005744934,13
379,0.2,64,150,1,False,0,selu,normal,,0.40058778430871467,0.03375713873013282,109.29726576805115,13
380,0.2,64,150,1,False,0.2,selu,uniform,,0.3996933299258881,0.051417502056566824,127.36698794364929,13
381,0.2,64,150,1,False,0.2,selu,normal,,0.5900843342703807,0.7167495517998276,109.55627202987671,13
382,0.2,64,150,1,False,0.4,selu,uniform,,0.5877843087145411,0.6884121410177068,123.40905523300171,13
383,0.2,64,150,1,False,0.4,selu,normal,,0.5872731919243546,0.6914187732698399,110.82025527954102,13
384,0.2,64,150,2,False,0,selu,uniform,,0.39764886276514183,0.0,217.61458325386047,13
385,0.2,64,150,2,False,0,selu,normal,,0.46741630462560696,0.29154657606338,188.91103672981262,13
386,0.2,64,150,2,False,0.2,selu,uniform,,0.594173268591873,0.7372618394082612,222.88550448417664,13
387,0.2,64,150,2,False,0.2,selu,normal,,0.5911065678507538,0.70672716891853,191.948988199234,13
388,0.2,64,150,2,False,0.4,selu,uniform,,0.5986455405060054,0.7398562786918265,215.44362354278564,13
389,0.2,64,150,2,False,0.4,selu,normal,,0.39764886276514183,0.0,192.3079855442047,13
390,0.2,64,150,3,False,0,selu,uniform,,0.40518783542039355,0.053895079225974606,303.31322956085205,13
391,0.2,64,150,3,False,0,selu,normal,,0.3996933299258881,0.02613429249994298,266.5338022708893,13
392,0.2,64,150,3,False,0.2,selu,uniform,,0.40646562739586006,0.0672188437876697,316.77401542663574,13
393,0.2,64,150,3,False,0.2,selu,normal,,0.40339892665474064,0.07333764307717752,276.1166548728943,13
394,0.2,64,150,3,False,0.4,selu,uniform,,0.39764886276514183,0.0,306.4021887779236,13
395,0.2,64,150,3,False,0.4,selu,normal,,0.5613340148223868,0.6017145100377522,277.63014817237854,13
396,0.2,64,150,1,False,0,tanh,uniform,,0.5822898032200357,0.7295336398001891,123.60906195640564,13
397,0.2,64,150,1,False,0,tanh,normal,,0.5911065678507538,0.7345137270070256,106.80532503128052,13
398,0.2,64,150,1,False,0.2,tanh,uniform,,0.6000511116790185,0.7453626872992308,126.4600191116333,13
399,0.2,64,150,1,False,0.2,tanh,normal,,0.5983899821109121,0.7401384203140368,105.87134575843811,13
400,0.2,64,150,1,False,0.4,tanh,uniform,,0.5900843342703805,0.7276530660469238,121.33510947227478,13
401,0.2,64,150,1,False,0.4,tanh,normal,,0.5922565806286734,0.7302521765729378,106.94033312797546,13
402,0.2,64,150,2,False,0,tanh,uniform,,0.5923843598262202,0.7380760915229772,215.11965012550354,13
403,0.2,64,150,2,False,0,tanh,normal,,0.6018400204446713,0.7447173391948867,185.47483134269714,13
404,0.2,64,150,2,False,0.2,tanh,uniform,,0.6040122668029644,0.7479241227496448,222.36054587364197,13
405,0.2,64,150,2,False,0.2,tanh,normal,,0.6040122668029644,0.7474187263265745,187.81007504463196,13
406,0.2,64,150,2,False,0.4,tanh,uniform,,0.5940454893943264,0.7400927190005672,211.40470480918884,13
407,0.2,64,150,2,False,0.4,tanh,normal,,0.5987733197035521,0.7436164783325555,185.04811549186707,13
408,0.2,64,150,3,False,0,tanh,uniform,,0.6040122668029644,0.7479107715947391,298.0073482990265,13
409,0.2,64,150,3,False,0,tanh,normal,,0.6040122668029644,0.7479107715947391,264.22712898254395,13
410,0.2,64,150,3,False,0.2,tanh,uniform,,0.603756708407871,0.7477069952715597,315.6565661430359,13
411,0.2,64,150,3,False,0.2,tanh,normal,,0.6006900076667517,0.7463038991247907,267.9983444213867,13
412,0.2,64,150,3,False,0.4,tanh,uniform,,0.5990288780986454,0.744994679784881,301.43905091285706,13
413,0.2,64,150,3,False,0.4,tanh,normal,,0.5990288780986454,0.744994679784881,274.8298182487488,13
414,0.2,64,150,1,False,0,sigmoid,uniform,,0.5943010477894198,0.7392341692816972,130.09098100662231,13
415,0.2,64,150,1,False,0,sigmoid,normal,,0.5946843853820596,0.7384277628207726,109.0311005115509,13
416,0.2,64,150,1,False,0.2,sigmoid,uniform,,0.5955788397648861,0.7399381978833132,129.82894253730774,13
417,0.2,64,150,1,False,0.2,sigmoid,normal,,0.6008177868642983,0.7445528743158533,110.79851031303406,13
418,0.2,64,150,1,False,0.4,sigmoid,uniform,,0.6006900076667517,0.7458938657503469,123.84706854820251,13
419,0.2,64,150,1,False,0.4,sigmoid,normal,,0.6006900076667517,0.7458938657503469,109.4582929611206,13
420,0.2,64,150,2,False,0,sigmoid,uniform,,0.5973677485305391,0.7436463792706454,218.87058687210083,13
421,0.2,64,150,2,False,0,sigmoid,normal,,0.5969844109378991,0.7412937038081093,189.03502869606018,13
422,0.2,64,150,2,False,0.2,sigmoid,uniform,,0.6036289292103244,0.7477226366392645,224.47348308563232,13
423,0.2,64,150,2,False,0.2,sigmoid,normal,,0.6006900076667517,0.7439959196250793,190.55201625823975,13
424,0.2,64,150,2,False,0.4,sigmoid,uniform,,0.6038844876054176,0.7482759253934922,219.70684432983398,13
425,0.2,64,150,2,False,0.4,sigmoid,normal,,0.5994122156912852,0.7452968073248601,195.26918983459473,13
426,0.2,64,150,3,False,0,sigmoid,uniform,,0.6040122668029644,0.7479107715947391,310.76409888267517,13
427,0.2,64,150,3,False,0,sigmoid,normal,,0.6036289292103244,0.7476019720896137,274.42849254608154,13
428,0.2,64,150,3,False,0.2,sigmoid,uniform,,0.6020955788397647,0.7463730441098245,326.551810503006,13
429,0.2,64,150,3,False,0.2,sigmoid,normal,,0.602351137234858,0.747575712197846,275.38360834121704,13
430,0.2,64,150,3,False,0.4,sigmoid,uniform,,0.6006900076667517,0.7463038991247907,304.3231711387634,13
431,0.2,64,150,3,False,0.4,sigmoid,normal,,0.6006900076667517,0.7457785754326923,273.8236620426178,13
432,0.2,128,150,1,False,0,selu,uniform,,0.39764886276514183,0.0,99.03341054916382,13
433,0.2,128,150,1,False,0,selu,normal,,0.5916176846409403,0.7330074197450749,83.30779790878296,13
434,0.2,128,150,1,False,0.2,selu,uniform,,0.39764886276514183,0.0,100.45751595497131,13
435,0.2,128,150,1,False,0.2,selu,normal,,0.5817786864298491,0.6954628001898472,76.8805718421936,13
436,0.2,128,150,1,False,0.4,selu,uniform,,0.39764886276514183,0.0,97.95225524902344,13
437,0.2,128,150,1,False,0.4,selu,normal,,0.5720674674163045,0.6446730560041882,80.51495051383972,13
438,0.2,128,150,2,False,0,selu,uniform,,0.39764886276514183,0.0,172.8908190727234,13
439,0.2,128,150,2,False,0,selu,normal,,0.39764886276514183,0.0,139.7393763065338,13
440,0.2,128,150,2,False,0.2,selu,uniform,,0.40659340659340665,0.06316330048242853,178.0866289138794,13
441,0.2,128,150,2,False,0.2,selu,normal,,0.5964732941477127,0.733889009035954,141.68447756767273,13
442,0.2,128,150,2,False,0.4,selu,uniform,,0.39764886276514183,0.0,169.71602082252502,13
443,0.2,128,150,2,False,0.4,selu,normal,,0.5949399437771529,0.7226742563587117,140.44510054588318,13
444,0.2,128,150,3,False,0,selu,uniform,,0.39764886276514183,0.0,238.11930656433105,13
445,0.2,128,150,3,False,0,selu,normal,,0.4035267058522874,0.052647600125910486,198.04856204986572,13
446,0.2,128,150,3,False,0.2,selu,uniform,,0.40467671863020704,0.03366441331282904,249.6050090789795,13
447,0.2,128,150,3,False,0.2,selu,normal,,0.4120879120879121,0.08678620298836226,205.235586643219,13
448,0.2,128,150,3,False,0.4,selu,uniform,,0.4076156401737797,0.06828671164329166,238.26024532318115,13
449,0.2,128,150,3,False,0.4,selu,normal,,0.39764886276514183,0.0,205.58542847633362,13
450,0.2,128,150,1,False,0,tanh,uniform,,0.5853565039611549,0.7320865851381276,100.0824408531189,13
451,0.2,128,150,1,False,0,tanh,normal,,0.594173268591873,0.7384422958512283,76.12519764900208,13
452,0.2,128,150,1,False,0.2,tanh,uniform,,0.6006900076667517,0.7452209241287723,98.37956690788269,13
453,0.2,128,150,1,False,0.2,tanh,normal,,0.6006900076667517,0.7453845711234052,76.26317095756531,13
454,0.2,128,150,1,False,0.4,tanh,uniform,,0.5957066189624328,0.7407272738977948,92.38493752479553,13
455,0.2,128,150,1,False,0.4,tanh,normal,,0.6000511116790185,0.741311268559374,76.0438585281372,13
456,0.2,128,150,2,False,0,tanh,uniform,,0.5973677485305391,0.741653999250372,168.81906461715698,13
457,0.2,128,150,2,False,0,tanh,normal,,0.5973677485305391,0.741653999250372,138.23360967636108,13
458,0.2,128,150,2,False,0.2,tanh,uniform,,0.602351137234858,0.7470955201210153,177.23212933540344,13
459,0.2,128,150,2,False,0.2,tanh,normal,,0.6006900076667517,0.7452209241287723,138.23940229415894,13
460,0.2,128,150,2,False,0.4,tanh,uniform,,0.6006900076667517,0.7457785754326923,167.14879822731018,13
461,0.2,128,150,2,False,0.4,tanh,normal,,0.5990288780986454,0.7424736713815197,138.12422060966492,13
462,0.2,128,150,3,False,0,tanh,uniform,,0.5973677485305391,0.741653999250372,234.44520115852356,13
463,0.2,128,150,3,False,0,tanh,normal,,0.5973677485305391,0.741653999250372,194.44603991508484,13
464,0.2,128,150,3,False,0.2,tanh,uniform,,0.6012011244569383,0.7456410168565574,247.81397080421448,13
465,0.2,128,150,3,False,0.2,tanh,normal,,0.602351137234858,0.7465862254940736,200.5123405456543,13
466,0.2,128,150,3,False,0.4,tanh,uniform,,0.602351137234858,0.7465862254940736,235.79191279411316,13
467,0.2,128,150,3,False,0.4,tanh,normal,,0.602351137234858,0.7465862254940736,196.60897588729858,13
468,0.2,128,150,1,False,0,sigmoid,uniform,,0.5946843853820596,0.7403944260980896,96.8325309753418,13
469,0.2,128,150,1,False,0,sigmoid,normal,,0.5936621518016866,0.7386199355346571,76.6856997013092,13
470,0.2,128,150,1,False,0.2,sigmoid,uniform,,0.5990288780986454,0.7445769210620237,98.88825559616089,13
471,0.2,128,150,1,False,0.2,sigmoid,normal,,0.6013289036544849,0.7457460400385035,75.96655035018921,13
472,0.2,128,150,1,False,0.4,sigmoid,uniform,,0.602351137234858,0.7465862254940736,94.8886239528656,13
473,0.2,128,150,1,False,0.4,sigmoid,normal,,0.6056733963710705,0.7482772428100909,76.9745044708252,13
474,0.2,128,150,2,False,0,sigmoid,uniform,,0.5973677485305391,0.741653999250372,172.0302062034607,13
475,0.2,128,150,2,False,0,sigmoid,normal,,0.5994122156912853,0.7433319327595361,138.2651445865631,13
476,0.2,128,150,2,False,0.2,sigmoid,uniform,,0.602351137234858,0.7454690630865886,176.97116708755493,13
477,0.2,128,150,2,False,0.2,sigmoid,normal,,0.602351137234858,0.7454690630865886,138.52765560150146,13
478,0.2,128,150,2,False,0.4,sigmoid,uniform,,0.602351137234858,0.7465862254940736,167.77852869033813,13
479,0.2,128,150,2,False,0.4,sigmoid,normal,,0.6006900076667517,0.7452209241287723,138.5657148361206,13
480,0.2,128,150,3,False,0,sigmoid,uniform,,0.5981344237158188,0.742245000000019,241.42669820785522,13
481,0.2,128,150,3,False,0,sigmoid,normal,,0.6018400204446713,0.7460719016506199,196.59577083587646,13
482,0.2,128,150,3,False,0.2,sigmoid,uniform,,0.6040122668029644,0.7479107715947391,249.82472681999207,13
483,0.2,128,150,3,False,0.2,sigmoid,normal,,0.602351137234858,0.7465862254940736,201.90523219108582,13
484,0.2,128,150,3,False,0.4,sigmoid,uniform,,0.5990288780986454,0.7438129570958052,238.14506816864014,13
485,0.2,128,150,3,False,0.4,sigmoid,normal,,0.602351137234858,0.7465862254940736,203.10016560554504,13
486,0.3,32,50,1,False,0,selu,uniform,,0.5994082840236686,0.7200425439498777,106.64620566368103,13
487,0.3,32,50,1,False,0,selu,normal,,0.6002535925612847,0.7381073973738654,88.00262999534607,13
488,0.3,32,50,1,False,0.2,selu,uniform,,0.6047337278106509,0.736836598241062,103.2933919429779,13
489,0.3,32,50,1,False,0.2,selu,normal,,0.5989010989010988,0.7371060509406387,86.13766241073608,13
490,0.3,32,50,1,False,0.4,selu,uniform,,0.601521555367709,0.7330521975898995,106.61851835250854,13
491,0.3,32,50,1,False,0.4,selu,normal,,0.5978867286559593,0.7354925315396189,88.07363653182983,13
492,0.3,32,50,2,False,0,selu,uniform,,0.6088757396449702,0.7412876942621099,191.59954619407654,13
493,0.3,32,50,2,False,0,selu,normal,,0.3904480135249367,0.0,152.56063199043274,13
494,0.3,32,50,2,False,0.2,selu,uniform,,0.6099746407438714,0.7452088016539832,179.60221481323242,13
495,0.3,32,50,2,False,0.2,selu,normal,,0.5985629754860523,0.7311328311023289,148.11070609092712,13
496,0.3,32,50,2,False,0.4,selu,uniform,,0.41183431952662725,0.09266801068539288,172.8863241672516,13
497,0.3,32,50,2,False,0.4,selu,normal,,0.6027049873203717,0.7257515763990756,148.04471063613892,13
498,0.3,32,50,3,False,0,selu,uniform,,0.43237531699070164,0.1705996335001336,242.89524960517883,13
499,0.3,32,50,3,False,0,selu,normal,,0.4325443786982249,0.1768959325024742,206.84679889678955,13
500,0.3,32,50,3,False,0.2,selu,uniform,,0.3904480135249367,0.0,257.39701533317566,13
501,0.3,32,50,3,False,0.2,selu,normal,,0.39856297548605246,0.05967763165688472,212.56070971488953,13
502,0.3,32,50,3,False,0.4,selu,uniform,,0.6073541842772611,0.7447436942196347,246.28219532966614,13
503,0.3,32,50,3,False,0.4,selu,normal,,0.6108199492814876,0.7495228824255383,214.59168362617493,13
504,0.3,32,50,1,False,0,tanh,uniform,,0.6089602704987319,0.7493863189820819,104.0963933467865,13
505,0.3,32,50,1,False,0,tanh,normal,,0.6039729501267962,0.7441595592666683,84.58669519424438,13
506,0.3,32,50,1,False,0.2,tanh,uniform,,0.6079459002535924,0.7494408015919631,100.22545456886292,13
507,0.3,32,50,1,False,0.2,tanh,normal,,0.6020287404902788,0.7428024386443643,80.89375281333923,13
508,0.3,32,50,1,False,0.4,tanh,uniform,,0.6065934065934064,0.7497502222688376,95.56852698326111,13
509,0.3,32,50,1,False,0.4,tanh,normal,,0.6051563820794588,0.7484022828399327,80.77775621414185,13
510,0.3,32,50,2,False,0,tanh,uniform,,0.6051563820794588,0.7484207770209365,179.14923644065857,13
511,0.3,32,50,2,False,0,tanh,normal,,0.6027895181741335,0.7461313540740111,144.8217580318451,13
512,0.3,32,50,2,False,0.2,tanh,uniform,,0.6062552831783599,0.7496696079517958,168.2843940258026,13
513,0.3,32,50,2,False,0.2,tanh,normal,,0.6106508875739642,0.7521397222110918,137.2758710384369,13
514,0.3,32,50,2,False,0.4,tanh,uniform,,0.6062552831783599,0.7496696079517958,171.3513479232788,13
515,0.3,32,50,2,False,0.4,tanh,normal,,0.607354184277261,0.7497174609169048,154.52561020851135,13
516,0.3,32,50,3,False,0,tanh,uniform,,0.6051563820794588,0.7484207770209365,254.2670657634735,13
517,0.3,32,50,3,False,0,tanh,normal,,0.6051563820794588,0.7484207770209365,201.5328757762909,13
