iteration,test_split,batch,epoch,layer,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
265,0.2,32,100,3,0.2,selu,uniform,,0.7490421083341435,0.8289099852879789,897.4119753837585,13
266,0.2,32,100,3,0.2,selu,normal,,0.7481085286395021,0.8300335271040808,921.4416325092316,13
267,0.2,32,100,3,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,903.5236070156097,13
268,0.2,32,100,3,0.4,selu,uniform,,0.7438976952251287,0.8267948519038476,928.2996928691864,13
269,0.2,32,100,3,0.4,selu,normal,,0.7451716425167753,0.8294385387122315,898.4460959434509,13
270,0.2,32,100,1,0,tanh,zero,,0.6033550520276184,0.7496210765144661,665.0620663166046,13
271,0.2,32,100,1,0,tanh,uniform,,0.8471749489448605,0.8844166483247221,635.5161929130554,13
272,0.2,32,100,1,0,tanh,normal,,0.8442088884566762,0.88298545240405,616.7732207775116,13
273,0.2,32,100,1,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,663.1593263149261,13
274,0.2,32,100,1,0.2,tanh,uniform,,0.7495672469123796,0.834648297906307,649.6014618873596,13
275,0.2,32,100,1,0.2,tanh,normal,,0.7490615579111155,0.8342565870152968,659.8769788742065,13
276,0.2,32,100,1,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,664.871720790863,13
277,0.2,32,100,1,0.4,tanh,uniform,,0.7505300009724788,0.8353700130952585,663.0867221355438,13
278,0.2,32,100,1,0.4,tanh,normal,,0.7483905475055918,0.8337560180452898,660.5307722091675,13
279,0.2,32,100,2,0,tanh,zero,,0.6033550520276184,0.7496210765144661,683.5971915721893,13
280,0.2,32,100,2,0,tanh,uniform,,0.8338422639307596,0.874268577705827,677.0581367015839,13
281,0.2,32,100,2,0,tanh,normal,,0.8480501799085871,0.8831101867074421,686.1454689502716,13
282,0.2,32,100,2,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,764.5224692821503,13
283,0.2,32,100,2,0.2,tanh,uniform,,0.7458329281338132,0.8318414006544178,776.6691913604736,13
284,0.2,32,100,2,0.2,tanh,normal,,0.7475736652727802,0.8330891917958533,770.6155309677124,13
285,0.2,32,100,2,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,772.2080190181732,13
286,0.2,32,100,2,0.4,tanh,uniform,,0.7477389866770396,0.8332330264031985,751.0161299705505,13
287,0.2,32,100,2,0.4,tanh,normal,,0.7460857726344451,0.8320136899706345,754.1621398925781,13
288,0.2,32,100,3,0,tanh,zero,,0.6033550520276184,0.7496210765144661,780.9732258319855,13
289,0.2,32,100,3,0,tanh,uniform,,0.7634736944471457,0.8401092904929894,781.785218000412,13
290,0.2,32,100,3,0,tanh,normal,,0.7878051152387435,0.8519943378312339,782.3762364387512,13
291,0.2,32,100,3,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,875.8574349880219,13
292,0.2,32,100,3,0.2,tanh,uniform,,0.7475833900612662,0.8331522300093831,865.8866863250732,13
293,0.2,32,100,3,0.2,tanh,normal,,0.748750364679568,0.8340488470140404,875.6207849979401,13
294,0.2,32,100,3,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,863.5276172161102,13
295,0.2,32,100,3,0.4,tanh,uniform,,0.7453758630749782,0.8314410978679299,866.5978219509125,13
296,0.2,32,100,3,0.4,tanh,normal,,0.7448409997082563,0.8310018852779527,870.7941279411316,13
297,0.2,32,100,1,0,sigmoid,zero,,0.7469999027521151,0.8326930190752588,653.4653606414795,13
298,0.2,32,100,1,0,sigmoid,uniform,,0.8435670524166099,0.8832154693674685,646.1003053188324,13
299,0.2,32,100,1,0,sigmoid,normal,,0.8459399008071574,0.8844843698231531,639.0296981334686,13
300,0.2,32,100,1,0.2,sigmoid,zero,,0.7601186424195273,0.8425319024299497,724.5841362476349,13
301,0.2,32,100,1,0.2,sigmoid,uniform,,0.7593406593406593,0.8419459884270349,731.6646037101746,13
302,0.2,32,100,1,0.2,sigmoid,normal,,0.7587863463969658,0.8415883783153321,748.8776185512543,13
303,0.2,32,100,1,0.4,sigmoid,zero,,0.7589613925897112,0.8416954739537975,775.3706479072571,13
304,0.2,32,100,1,0.4,sigmoid,uniform,,0.7579889137411263,0.8409933762789087,785.3920569419861,13
305,0.2,32,100,1,0.4,sigmoid,normal,,0.7585529514733055,0.841457047250327,807.166494846344,13
306,0.2,32,100,2,0,sigmoid,zero,,0.7369444714577458,0.8250357226051134,876.3464720249176,13
307,0.2,32,100,2,0,sigmoid,uniform,,0.7748127978216475,0.8475902467760539,763.4598951339722,13
308,0.2,32,100,2,0,sigmoid,normal,,0.7955557716619663,0.857753576558727,767.4883773326874,13
309,0.2,32,100,2,0.2,sigmoid,zero,,0.7584070796460177,0.8412780587027001,858.2248160839081,13
310,0.2,32,100,2,0.2,sigmoid,uniform,,0.7603909364971313,0.842787155059587,839.8729679584503,13
311,0.2,32,100,2,0.2,sigmoid,normal,,0.7588738694933385,0.8417130215892652,860.3681924343109,13
312,0.2,32,100,2,0.4,sigmoid,zero,,0.760741028882622,0.8430328485188462,840.9555509090424,13
313,0.2,32,100,2,0.4,sigmoid,uniform,,0.7602061655158999,0.8426668269242589,764.6653521060944,13
314,0.2,32,100,2,0.4,sigmoid,normal,,0.7587474472430226,0.8415644885325057,777.2501726150513,13
315,0.2,32,100,3,0,sigmoid,zero,,0.7312165710395799,0.8201598073528663,790.2839872837067,13
316,0.2,32,100,3,0,sigmoid,uniform,,0.7558883594281823,0.8394185581360111,791.4704241752625,13
317,0.2,32,100,3,0,sigmoid,normal,,0.7558494602742389,0.8393662999768156,808.4194936752319,13
318,0.2,32,100,3,0.2,sigmoid,zero,,0.7592142370903433,0.8419390275574469,868.8903970718384,13
319,0.2,32,100,3,0.2,sigmoid,uniform,,0.7587474472430226,0.8415753966432467,858.2014837265015,13
320,0.2,32,100,3,0.2,sigmoid,normal,,0.7588057959739377,0.8416058933657035,857.9197709560394,13
321,0.2,32,100,3,0.4,sigmoid,zero,,0.7601186424195274,0.8426079975525544,852.291478395462,13
322,0.2,32,100,3,0.4,sigmoid,uniform,,0.7596129534182632,0.8422123555446025,851.9603314399719,13
323,0.2,32,100,3,0.4,sigmoid,normal,,0.7596324029952349,0.8422202121689065,843.111319065094,13
324,0.2,64,100,1,0,selu,zero,,0.6033550520276184,0.7496210765144661,381.45483112335205,13
325,0.2,64,100,1,0,selu,uniform,,0.804094135952543,0.8477101941222805,378.8023679256439,13
326,0.2,64,100,1,0,selu,normal,,0.8001264222503162,0.8429581416892912,375.5139112472534,13
327,0.2,64,100,1,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,426.5945165157318,13
328,0.2,64,100,1,0.2,selu,uniform,,0.7535349606146068,0.8356975198300738,424.69554138183594,13
329,0.2,64,100,1,0.2,selu,normal,,0.7541767966546727,0.8345587541595986,407.89572286605835,13
330,0.2,64,100,1,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,413.0499391555786,13
331,0.2,64,100,1,0.4,selu,uniform,,0.7516678012253234,0.8355361123311285,404.3492522239685,13
332,0.2,64,100,1,0.4,selu,normal,,0.752406885150248,0.8364718185628982,409.49000096321106,13
333,0.2,64,100,2,0,selu,zero,,0.6033550520276184,0.7496210765144661,444.2305989265442,13
334,0.2,64,100,2,0,selu,uniform,,0.7607410288826219,0.7753266024802674,430.9109356403351,13
335,0.2,64,100,2,0,selu,normal,,0.7884469512788097,0.8168902739702998,438.90370893478394,13
336,0.2,64,100,2,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,485.8809084892273,13
337,0.2,64,100,2,0.2,selu,uniform,,0.7504522026645921,0.8328107082049201,464.5690143108368,13
338,0.2,64,100,2,0.2,selu,normal,,0.7503452299912475,0.8310113481333892,464.737345457077,13
339,0.2,64,100,2,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,477.47427797317505,13
340,0.2,64,100,2,0.4,selu,uniform,,0.7472138480988038,0.8319503970926032,465.6256124973297,13
341,0.2,64,100,2,0.4,selu,normal,,0.7473208207721482,0.8318615022666686,467.9136998653412,13
342,0.2,64,100,3,0,selu,zero,,0.6033550520276184,0.7496210765144661,510.5497317314148,13
343,0.2,64,100,3,0,selu,uniform,,0.7481571525819312,0.7912796209889582,489.4322052001953,13
344,0.2,64,100,3,0,selu,normal,,0.7568608382767675,0.8075015660750847,487.1503939628601,13
345,0.2,64,100,3,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,549.1680610179901,13
346,0.2,64,100,3,0.2,selu,uniform,,0.7448798988621997,0.8286078264464809,543.0916242599487,13
347,0.2,64,100,3,0.2,selu,normal,,0.743304483127492,0.8250628434009071,542.4266672134399,13
348,0.2,64,100,3,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,558.1794362068176,13
349,0.2,64,100,3,0.4,selu,uniform,,0.7460663230574734,0.8315576067392286,560.2739007472992,13
350,0.2,64,100,3,0.4,selu,normal,,0.7446173295730818,0.8306358227292568,549.3383913040161,13
351,0.2,64,100,1,0,tanh,zero,,0.6033550520276184,0.7496210765144661,392.71316933631897,13
352,0.2,64,100,1,0,tanh,uniform,,0.8097053389088787,0.8625476832313944,383.6629056930542,13
353,0.2,64,100,1,0,tanh,normal,,0.8171448021005544,0.8656199527185898,404.9026446342468,13
354,0.2,64,100,1,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,415.09863328933716,13
355,0.2,64,100,1,0.2,tanh,uniform,,0.7483710979286199,0.8337475772280397,415.7694299221039,13
356,0.2,64,100,1,0.2,tanh,normal,,0.7485169697559076,0.8338919378473911,419.69950914382935,13
357,0.2,64,100,1,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,424.0507471561432,13
358,0.2,64,100,1,0.4,tanh,uniform,,0.7489934843917144,0.8341749712155628,416.985568523407,13
359,0.2,64,100,1,0.4,tanh,normal,,0.7481279782164737,0.8335589775806301,411.6466600894928,13
360,0.2,64,100,2,0,tanh,zero,,0.6033550520276184,0.7496210765144661,443.46113896369934,13
361,0.2,64,100,2,0,tanh,uniform,,0.7959350384129146,0.853943453403712,442.71722292900085,13
362,0.2,64,100,2,0,tanh,normal,,0.8151998444033843,0.8615577680432408,447.5172715187073,13
363,0.2,64,100,2,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,497.61557483673096,13
364,0.2,64,100,2,0.2,tanh,uniform,,0.7482932996207331,0.8336563314761422,500.20127868652344,13
365,0.2,64,100,2,0.2,tanh,normal,,0.7445298064767091,0.8308327284720283,493.26589846611023,13
366,0.2,64,100,2,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,504.50918340682983,13
367,0.2,64,100,2,0.4,tanh,uniform,,0.7495477973354079,0.8346183699908157,480.152939081192,13
368,0.2,64,100,2,0.4,tanh,normal,,0.7469999027521153,0.8326914809478775,478.72514820098877,13
369,0.2,64,100,3,0,tanh,zero,,0.6033550520276184,0.7496210765144661,490.20336294174194,13
370,0.2,64,100,3,0,tanh,uniform,,0.7503160556257901,0.8351633695919887,482.3084852695465,13
371,0.2,64,100,3,0,tanh,normal,,0.7511621122240592,0.8330958910406681,500.13628125190735,13
372,0.2,64,100,3,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,576.0256414413452,13
373,0.2,64,100,3,0.2,tanh,uniform,,0.7463191675581056,0.8322565821356415,540.5331130027771,13
374,0.2,64,100,3,0.2,tanh,normal,,0.7431683360886899,0.8297656484085273,549.8009352684021,13
375,0.2,64,100,3,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,539.5136728286743,13
376,0.2,64,100,3,0.4,tanh,uniform,,0.7438976952251287,0.8302177014789913,563.0408146381378,13
377,0.2,64,100,3,0.4,tanh,normal,,0.7412720023339492,0.8282342534668714,570.3499944210052,13
378,0.2,64,100,1,0,sigmoid,zero,,0.748118253427988,0.8335346168270101,431.47538709640503,13
379,0.2,64,100,1,0,sigmoid,uniform,,0.807225517844987,0.8637040683147197,427.37749767303467,13
380,0.2,64,100,1,0,sigmoid,normal,,0.813002042205582,0.8664467653919152,440.54231429100037,13
381,0.2,64,100,1,0.2,sigmoid,zero,,0.7595059807449189,0.8421308822926584,455.1564004421234,13
382,0.2,64,100,1,0.2,sigmoid,uniform,,0.7591072644169989,0.8418328511471515,447.733304977417,13
383,0.2,64,100,1,0.2,sigmoid,normal,,0.7583487309151026,0.8412536119676106,440.7190136909485,13
384,0.2,64,100,1,0.4,sigmoid,zero,,0.7578624914908102,0.8408906108870351,461.8099343776703,13
385,0.2,64,100,1,0.4,sigmoid,uniform,,0.7584557035884468,0.8413653804203486,453.1324346065521,13
386,0.2,64,100,1,0.4,sigmoid,normal,,0.7569386365846543,0.8401841252676989,442.9251835346222,13
387,0.2,64,100,2,0,sigmoid,zero,,0.7380628221336184,0.8258844694884473,501.8820552825928,13
388,0.2,64,100,2,0,sigmoid,uniform,,0.7572206554507439,0.8404312345500186,492.8344717025757,13
389,0.2,64,100,2,0,sigmoid,normal,,0.776067295536322,0.848510691561559,493.2078478336334,13
390,0.2,64,100,2,0.2,sigmoid,zero,,0.7583195565496451,0.8412687906243999,504.5444598197937,13
391,0.2,64,100,2,0.2,sigmoid,uniform,,0.7580278128950695,0.8410074611729328,517.7702438831329,13
392,0.2,64,100,2,0.2,sigmoid,normal,,0.7587279976660507,0.8415852773752928,499.5027940273285,13
393,0.2,64,100,2,0.4,sigmoid,zero,,0.7600213945346689,0.8425026991002313,525.661835193634,13
394,0.2,64,100,2,0.4,sigmoid,uniform,,0.7586599241466497,0.8415052144251458,524.8442878723145,13
395,0.2,64,100,2,0.4,sigmoid,normal,,0.7572984537586308,0.8404998338505808,527.05859208107,13
396,0.2,64,100,3,0,sigmoid,zero,,0.7310998735777495,0.8204977626052979,492.7618546485901,13
397,0.2,64,100,3,0,sigmoid,uniform,,0.7541476222892153,0.8381103670336268,450.00253677368164,13
398,0.2,64,100,3,0,sigmoid,normal,,0.7527083535933092,0.8370584407680244,447.42193937301636,13
399,0.2,64,100,3,0.2,sigmoid,zero,,0.7590780900515414,0.8418219747079378,498.3245847225189,13
400,0.2,64,100,3,0.2,sigmoid,uniform,,0.7576485461441215,0.8407214294852813,493.4336621761322,13
401,0.2,64,100,3,0.2,sigmoid,normal,,0.7587377224545367,0.8415743567259322,495.56916213035583,13
402,0.2,64,100,3,0.4,sigmoid,zero,,0.7599533210152679,0.8424673811939831,503.73765420913696,13
403,0.2,64,100,3,0.4,sigmoid,uniform,,0.7545074394631915,0.8384081877207153,494.04424595832825,13
404,0.2,64,100,3,0.4,sigmoid,normal,,0.759622678206749,0.8421996570470666,494.2503545284271,13
405,0.2,128,100,1,0,selu,zero,,0.6033550520276184,0.7496210765144661,231.4102144241333,13
406,0.2,128,100,1,0,selu,uniform,,0.7489254108723136,0.6662624411152432,227.07697224617004,13
407,0.2,128,100,1,0,selu,normal,,0.785899056695517,0.7941011756844797,229.8001823425293,13
408,0.2,128,100,1,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,248.62415719032288,13
409,0.2,128,100,1,0.2,selu,uniform,,0.7641836040066129,0.8327471781978668,243.6727192401886,13
410,0.2,128,100,1,0.2,selu,normal,,0.7580375376835553,0.8313345507795533,244.94598507881165,13
411,0.2,128,100,1,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,256.73307061195374,13
412,0.2,128,100,1,0.4,selu,uniform,,0.7578041427598949,0.8366701868603963,243.6496729850769,13
413,0.2,128,100,1,0.4,selu,normal,,0.754614412136536,0.830984477517508,252.64844632148743,13
414,0.2,128,100,2,0,selu,zero,,0.6033550520276184,0.7496210765144661,264.81951808929443,13
415,0.2,128,100,2,0,selu,uniform,,0.7554312943693474,0.7737515431645512,265.40310192108154,13
416,0.2,128,100,2,0,selu,normal,,0.7605757074783625,0.7895524948543985,258.2023322582245,13
417,0.2,128,100,2,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,296.0411117076874,13
418,0.2,128,100,2,0.2,selu,uniform,,0.744607604784596,0.8250101481456772,285.4575490951538,13
419,0.2,128,100,2,0.2,selu,normal,,0.7458037537683555,0.8042256745920555,286.54370045661926,13
420,0.2,128,100,2,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,294.82994651794434,13
421,0.2,128,100,2,0.4,selu,uniform,,0.7424973256831663,0.8223321383331859,284.17784118652344,13
422,0.2,128,100,2,0.4,selu,normal,,0.7454147622289214,0.8297221008167623,288.2724223136902,13
423,0.2,128,100,3,0,selu,zero,,0.6033550520276184,0.7496210765144661,294.35351729393005,13
424,0.2,128,100,3,0,selu,uniform,,0.7420110862588737,0.7752004645790358,287.22005701065063,13
425,0.2,128,100,3,0,selu,normal,,0.7493338519887193,0.7954579731590125,289.38039469718933,13
426,0.2,128,100,3,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,330.21755504608154,13
427,0.2,128,100,3,0.2,selu,uniform,,0.7392784206943499,0.8006287818680489,327.55161714553833,13
428,0.2,128,100,3,0.2,selu,normal,,0.7397743849071283,0.8168370837345048,325.80966091156006,13
429,0.2,128,100,3,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,334.3034915924072,13
430,0.2,128,100,3,0.4,selu,uniform,,0.7334532723913255,0.7917497142962934,331.23248863220215,13
431,0.2,128,100,3,0.4,selu,normal,,0.7323932704463677,0.7915370671366484,329.10847759246826,13
432,0.2,128,100,1,0,tanh,zero,,0.6033550520276184,0.7496210765144661,239.2278938293457,13
433,0.2,128,100,1,0,tanh,uniform,,0.78296217057279,0.8429695044857414,242.34106492996216,13
434,0.2,128,100,1,0,tanh,normal,,0.7823689584751532,0.8203918623081512,233.4675784111023,13
435,0.2,128,100,1,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,258.9483423233032,13
436,0.2,128,100,1,0.2,tanh,uniform,,0.7489643100262569,0.8327588690600608,256.5789053440094,13
437,0.2,128,100,1,0.2,tanh,normal,,0.7494991733929789,0.8332499135356316,252.76494574546814,13
438,0.2,128,100,1,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,254.37237167358398,13
439,0.2,128,100,1,0.4,tanh,uniform,,0.7486239424292521,0.8334603365606069,251.32294607162476,13
440,0.2,128,100,1,0.4,tanh,normal,,0.7466303607896528,0.8321119190721815,254.0455982685089,13
441,0.2,128,100,2,0,tanh,zero,,0.6033550520276184,0.7496210765144661,271.01102232933044,13
442,0.2,128,100,2,0,tanh,uniform,,0.7667509481668773,0.838052026293797,266.2154734134674,13
443,0.2,128,100,2,0,tanh,normal,,0.7624914908100748,0.8347299403337093,266.6054861545563,13
444,0.2,128,100,2,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,303.65067076683044,13
445,0.2,128,100,2,0.2,tanh,uniform,,0.7499465136633277,0.8327325792228011,295.65882205963135,13
446,0.2,128,100,2,0.2,tanh,normal,,0.7455898084216667,0.8314247111159163,304.67086935043335,13
447,0.2,128,100,2,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,301.23155760765076,13
448,0.2,128,100,2,0.4,tanh,uniform,,0.7447145774579401,0.8306688405457004,296.80733132362366,13
449,0.2,128,100,2,0.4,tanh,normal,,0.7444909073227656,0.8306403317922368,295.0286440849304,13
450,0.2,128,100,3,0,tanh,zero,,0.6033550520276184,0.7496210765144661,299.61782932281494,13
451,0.2,128,100,3,0,tanh,uniform,,0.7468540309248273,0.8326713859387384,291.03516149520874,13
452,0.2,128,100,3,0,tanh,normal,,0.749149081007488,0.8334092610274864,293.78468203544617,13
453,0.2,128,100,3,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,336.32398653030396,13
454,0.2,128,100,3,0.2,tanh,uniform,,0.7431099873577748,0.8297134368944368,325.2761356830597,13
455,0.2,128,100,3,0.2,tanh,normal,,0.7438685208596713,0.830202965729634,329.91217017173767,13
456,0.2,128,100,3,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,338.89491724967957,13
457,0.2,128,100,3,0.4,tanh,uniform,,0.7442964115530486,0.8305713725237797,334.36132764816284,13
458,0.2,128,100,3,0.4,tanh,normal,,0.7445103568997372,0.8305094066233315,333.742223739624,13
459,0.2,128,100,1,0,sigmoid,zero,,0.7476514635806671,0.7933883411545307,258.65752696990967,13
460,0.2,128,100,1,0,sigmoid,uniform,,0.7712535252358262,0.8457111621959204,248.5153787136078,13
461,0.2,128,100,1,0,sigmoid,normal,,0.7729650880093357,0.8464576728757274,261.8155674934387,13
462,0.2,128,100,1,0.2,sigmoid,zero,,0.7597588252455509,0.8422908374444363,279.8930559158325,13
463,0.2,128,100,1,0.2,sigmoid,uniform,,0.75837790528056,0.8413255245665147,274.04875349998474,13
464,0.2,128,100,1,0.2,sigmoid,normal,,0.7570358844695128,0.840292477189175,267.1392273902893,13
465,0.2,128,100,1,0.4,sigmoid,zero,,0.7594573568024894,0.8420738165184315,277.1702244281769,13
466,0.2,128,100,1,0.4,sigmoid,uniform,,0.7570747836234561,0.8402943770268327,269.9648275375366,13
467,0.2,128,100,1,0.4,sigmoid,normal,,0.7578722162792959,0.8409317656031456,266.9576585292816,13
468,0.2,128,100,2,0,sigmoid,zero,,0.7353398813575805,0.7387091019036252,287.74325489997864,13
469,0.2,128,100,2,0,sigmoid,uniform,,0.7522610133229601,0.8366805935868141,287.7955994606018,13
470,0.2,128,100,2,0,sigmoid,normal,,0.7562190022367014,0.8396856709759604,274.6623537540436,13
471,0.2,128,100,2,0.2,sigmoid,zero,,0.7554118447923756,0.8390865735482793,328.79120206832886,13
472,0.2,128,100,2,0.2,sigmoid,uniform,,0.7593309345521736,0.8420069054058773,317.815367937088,13
473,0.2,128,100,2,0.2,sigmoid,normal,,0.7573276281240882,0.8404746816988754,311.1712827682495,13
474,0.2,128,100,2,0.4,sigmoid,zero,,0.7581445103568998,0.8410015567643934,317.9614608287811,13
475,0.2,128,100,2,0.4,sigmoid,uniform,,0.7543615676359039,0.8382836508497301,309.42090344429016,13
476,0.2,128,100,2,0.4,sigmoid,normal,,0.7587377224545367,0.841558985622591,304.4477005004883,13
477,0.2,128,100,3,0,sigmoid,zero,,0.720353982300885,0.6261510159023734,311.55164790153503,13
478,0.2,128,100,3,0,sigmoid,uniform,,0.7526013809199649,0.836960393632437,312.0901699066162,13
479,0.2,128,100,3,0,sigmoid,normal,,0.7546922104444228,0.8384963689054254,310.17689418792725,13
480,0.2,128,100,3,0.2,sigmoid,zero,,0.7549450549450548,0.8386752014286077,336.5438070297241,13
481,0.2,128,100,3,0.2,sigmoid,uniform,,0.7565690946221919,0.8399136143647314,330.02540349960327,13
482,0.2,128,100,3,0.2,sigmoid,normal,,0.7564912963143051,0.8398961363035463,327.835031747818,13
483,0.2,128,100,3,0.4,sigmoid,zero,,0.7596421277837206,0.842203027890908,333.6812217235565,13
484,0.2,128,100,3,0.4,sigmoid,uniform,,0.7560634056209278,0.8395559968501419,328.60257959365845,13
485,0.2,128,100,3,0.4,sigmoid,normal,,0.7559078090051541,0.8394595492433784,329.42692255973816,13
486,0.2,32,150,1,0,selu,zero,,0.6033550520276184,0.7496210765144661,850.7300662994385,13
487,0.2,32,150,1,0,selu,uniform,,0.8245550909267726,0.8666816269762231,864.1520755290985,13
488,0.2,32,150,1,0,selu,normal,,0.8156277350967613,0.8550454878970265,865.2758538722992,13
489,0.2,32,150,1,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,944.7259252071381,13
490,0.2,32,150,1,0.2,selu,uniform,,0.7549645045220267,0.8330842103450412,925.4629480838776,13
491,0.2,32,150,1,0.2,selu,normal,,0.754867256637168,0.8349796375484545,934.8950605392456,13
492,0.2,32,150,1,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,931.3635592460632,13
493,0.2,32,150,1,0.4,selu,uniform,,0.7531265194982009,0.8358973107695382,942.0628333091736,13
494,0.2,32,150,1,0.4,selu,normal,,0.7512204609549744,0.8344507556056726,946.9988930225372,13
495,0.2,32,150,2,0,selu,zero,,0.6033550520276184,0.7496210765144661,942.6513724327087,13
496,0.2,32,150,2,0,selu,uniform,,0.7825245550909267,0.8406216398154973,921.1606621742249,13
497,0.2,32,150,2,0,selu,normal,,0.7861810755616064,0.8171571187697764,930.0009264945984,13
498,0.2,32,150,2,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,1058.1563827991486,13
499,0.2,32,150,2,0.2,selu,uniform,,0.7499465136633278,0.824959758929036,1063.9869344234467,13
500,0.2,32,150,2,0.2,selu,normal,,0.39664494797238165,0.0,1060.5836246013641,13
501,0.2,32,150,2,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,1074.7552790641785,13
502,0.2,32,150,2,0.4,selu,uniform,,0.7471068754254595,0.831906113728081,1062.5109293460846,13
503,0.2,32,150,2,0.4,selu,normal,,0.7486920159486531,0.8329628150963647,1097.6770648956299,13
504,0.2,32,150,3,0,selu,zero,,0.6033550520276184,0.7496210765144661,1203.0207045078278,13
505,0.2,32,150,3,0,selu,uniform,,0.7617232325196929,0.8217517366337578,1177.2314889431,13
506,0.2,32,150,3,0,selu,normal,,0.7687931537489059,0.8242261459831193,1189.6555850505829,13
507,0.2,32,150,3,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,1258.2958016395569,13
508,0.2,32,150,3,0.2,selu,uniform,,0.6168725080229506,0.5527774315531645,1231.32932472229,13
509,0.2,32,150,3,0.2,selu,normal,,0.7487698142565399,0.8270972939767901,1246.2446777820587,13
510,0.2,32,150,3,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,1269.8100817203522,13
511,0.2,32,150,3,0.4,selu,uniform,,0.7435865019935817,0.828623592999531,1282.9676566123962,13
512,0.2,32,150,3,0.4,selu,normal,,0.7458329281338132,0.8304302816842396,1293.3507778644562,13
513,0.2,32,150,1,0,tanh,zero,,0.6033550520276184,0.7496210765144661,921.7716932296753,13
514,0.2,32,150,1,0,tanh,uniform,,0.8630458037537684,0.8932806061826043,928.9492654800415,13
515,0.2,32,150,1,0,tanh,normal,,0.8609744238062823,0.8916630788930374,930.8419380187988,13
516,0.2,32,150,1,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,980.3993215560913,13
517,0.2,32,150,1,0.2,tanh,uniform,,0.749985412817271,0.8349936817858588,971.048632144928,13
518,0.2,32,150,1,0.2,tanh,normal,,0.7483905475055918,0.833724309314366,983.6633923053741,13
519,0.2,32,150,1,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,974.0213341712952,13
520,0.2,32,150,1,0.4,tanh,uniform,,0.7495186229699503,0.834567702057251,917.476884841919,13
521,0.2,32,150,1,0.4,tanh,normal,,0.7500340367597006,0.8350269506992668,919.55233335495,13
522,0.2,32,150,2,0,tanh,zero,,0.6033550520276184,0.7496210765144661,986.681254863739,13
523,0.2,32,150,2,0,tanh,uniform,,0.8470290771175727,0.882260121153994,976.5714199542999,13
524,0.2,32,150,2,0,tanh,normal,,0.860546533112905,0.8908615512533864,973.0984687805176,13
525,0.2,32,150,2,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,1101.1147162914276,13
526,0.2,32,150,2,0.2,tanh,uniform,,0.7463483419235631,0.8322202957679602,1088.8620743751526,13
527,0.2,32,150,2,0.2,tanh,normal,,0.747982106389186,0.833346992539208,1088.8752102851868,13
528,0.2,32,150,2,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,1088.4822475910187,13
529,0.2,32,150,2,0.4,tanh,uniform,,0.7456967810950111,0.8316712557787147,1081.3126456737518,13
530,0.2,32,150,2,0.4,tanh,normal,,0.7460565982689876,0.8319233450548171,1074.8272500038147,13
531,0.2,32,150,3,0,tanh,zero,,0.6033550520276184,0.7496210765144661,1100.915923833847,13
532,0.2,32,150,3,0,tanh,uniform,,0.7876786929884275,0.850846511465015,1142.5063009262085,13
533,0.2,32,150,3,0,tanh,normal,,0.8062530389964019,0.8597448847549114,1152.8560631275177,13
