iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
57,0.2,32,50,1,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,152.7309582233429,13
58,0.2,32,50,1,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,125.79629731178284,13
59,0.2,32,50,1,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,125.99953937530518,13
60,0.2,32,50,1,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,142.07958054542542,13
61,0.2,32,50,1,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,124.98593139648438,13
62,0.2,32,50,1,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,124.65564346313477,13
63,0.2,32,50,2,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,259.948575258255,13
64,0.2,32,50,2,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,224.77780413627625,13
65,0.2,32,50,2,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,225.2802574634552,13
66,0.2,32,50,2,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,265.2690267562866,13
67,0.2,32,50,2,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,229.68710947036743,13
68,0.2,32,50,2,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,229.66974353790283,13
69,0.2,32,50,2,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,255.96534419059753,13
70,0.2,32,50,2,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,229.93192315101624,13
71,0.2,32,50,2,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,230.2983856201172,13
72,0.2,32,50,3,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,358.2872142791748,13
73,0.2,32,50,3,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,315.62297010421753,13
74,0.2,32,50,3,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,315.389377117157,13
75,0.2,32,50,3,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,367.26336431503296,13
