iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
256,0.2,32,100,2,False,0.2,selu,uniform,,0.4608143794190306,0.0,484.2954568862915,13
257,0.2,32,100,2,False,0.2,selu,normal,,0.4608143794190306,0.0,487.648921251297,13
258,0.2,32,100,2,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,525.8574736118317,13
259,0.2,32,100,2,False,0.4,selu,uniform,,0.4608143794190306,0.0,483.31344270706177,13
260,0.2,32,100,2,False,0.4,selu,normal,,0.4608143794190306,0.0,487.111398935318,13
261,0.2,32,100,3,False,0,selu,glorot_normal,,0.4608143794190306,0.0,652.2984158992767,13
262,0.2,32,100,3,False,0,selu,uniform,,0.4608143794190306,0.0,603.9013140201569,13
263,0.2,32,100,3,False,0,selu,normal,,0.4608143794190306,0.0,597.973418712616,13
264,0.2,32,100,3,False,0.2,selu,glorot_normal,,0.4608143794190306,0.0,725.1862423419952,13
265,0.2,32,100,3,False,0.2,selu,uniform,,0.4608143794190306,0.0,666.0428612232208,13
266,0.2,32,100,3,False,0.2,selu,normal,,0.4608143794190306,0.0,663.2721152305603,13
267,0.2,32,100,3,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,714.2130897045135,13
268,0.2,32,100,3,False,0.4,selu,uniform,,0.4608143794190306,0.0,667.8051128387451,13
269,0.2,32,100,3,False,0.4,selu,normal,,0.4608143794190306,0.0,666.7435328960419,13
270,0.2,32,100,1,False,0,tanh,glorot_normal,,0.5189113212369026,0.5320938198044093,287.61367416381836,13
271,0.2,32,100,1,False,0,tanh,uniform,,0.5251299088508391,0.5417681601838448,248.649644613266,13
272,0.2,32,100,1,False,0,tanh,normal,,0.5196779964221825,0.5174315809725296,247.3791482448578,13
273,0.2,32,100,1,False,0.2,tanh,glorot_normal,,0.5231706278217906,0.5463365894247358,307.05598163604736,13
274,0.2,32,100,1,False,0.2,tanh,uniform,,0.5234261862168837,0.5297548412235913,266.37844038009644,13
275,0.2,32,100,1,False,0.2,tanh,normal,,0.5270465968140388,0.5355168800322511,267.25593733787537,13
276,0.2,32,100,1,False,0.4,tanh,glorot_normal,,0.5257262117727234,0.546024014415868,293.8146460056305,13
277,0.2,32,100,1,False,0.4,tanh,uniform,,0.52623732856291,0.5533376658848457,266.8764317035675,13
278,0.2,32,100,1,False,0.4,tanh,normal,,0.5227872902291507,0.5457835095285931,269.46643352508545,13
279,0.2,32,100,2,False,0,tanh,glorot_normal,,0.5177613084589828,0.5305330392394701,517.837295293808,13
280,0.2,32,100,2,False,0,tanh,uniform,,0.5251299088508391,0.5441018657767668,468.4169888496399,13
281,0.2,32,100,2,False,0,tanh,normal,,0.5165687026152143,0.49516389231287744,472.43422865867615,13
282,0.2,32,100,2,False,0.2,tanh,glorot_normal,,0.5209983814634978,0.5296764553456116,542.8742144107819,13
283,0.2,32,100,2,False,0.2,tanh,uniform,,0.5240224891387683,0.537221643746987,482.06096172332764,13
284,0.2,32,100,2,False,0.2,tanh,normal,,0.5231280347559418,0.5288400587735514,483.591908454895,13
285,0.2,32,100,2,False,0.4,tanh,glorot_normal,,0.5220206150438709,0.5326811966903578,526.1599371433258,13
286,0.2,32,100,2,False,0.4,tanh,uniform,,0.5186131697759605,0.5267761751449122,483.24791407585144,13
287,0.2,32,100,2,False,0.4,tanh,normal,,0.524107675270466,0.5334916905163828,485.15150594711304,13
288,0.2,32,100,3,False,0,tanh,glorot_normal,,0.5219354289121731,0.5237174357389285,656.6672236919403,13
289,0.2,32,100,3,False,0,tanh,uniform,,0.5194224380270892,0.5315571213938551,606.6721251010895,13
290,0.2,32,100,3,False,0,tanh,normal,,0.5146946077178636,0.5285071516844427,606.6725170612335,13
291,0.2,32,100,3,False,0.2,tanh,glorot_normal,,0.5207428230684046,0.5222725693383892,732.9582691192627,13
292,0.2,32,100,3,False,0.2,tanh,uniform,,0.5239798960729195,0.5357973466331291,668.7471480369568,13
293,0.2,32,100,3,False,0.2,tanh,normal,,0.5276003066700742,0.536685936422122,658.5694487094879,13
294,0.2,32,100,3,False,0.4,tanh,glorot_normal,,0.5251299088508391,0.5262749687662132,706.9329631328583,13
295,0.2,32,100,3,False,0.4,tanh,uniform,,0.525513246443479,0.5392108857836384,654.1529042720795,13
296,0.2,32,100,3,False,0.4,tanh,normal,,0.5339040804157082,0.5526901194583159,654.5354402065277,13
297,0.2,32,100,1,False,0,sigmoid,glorot_normal,,0.5219354289121731,0.5000336620750317,285.5721719264984,13
298,0.2,32,100,1,False,0,sigmoid,uniform,,0.5218928358463243,0.5212422559475326,249.03912687301636,13
299,0.2,32,100,1,False,0,sigmoid,normal,,0.5267058522872478,0.5407369059839584,247.6251184940338,13
300,0.2,32,100,1,False,0.2,sigmoid,glorot_normal,,0.5209983814634979,0.5398988232605454,312.1469130516052,13
301,0.2,32,100,1,False,0.2,sigmoid,uniform,,0.5215946843853819,0.5275019777556857,272.35785007476807,13
302,0.2,32,100,1,False,0.2,sigmoid,normal,,0.5250447227191414,0.546164857280273,270.3618767261505,13
303,0.2,32,100,1,False,0.4,sigmoid,glorot_normal,,0.525513246443479,0.5397310949323261,298.3740620613098,13
304,0.2,32,100,1,False,0.4,sigmoid,uniform,,0.5186131697759604,0.5302943910439021,273.99183917045593,13
305,0.2,32,100,1,False,0.4,sigmoid,normal,,0.5261521424312122,0.5456367683768085,274.955837726593,13
306,0.2,32,100,2,False,0,sigmoid,glorot_normal,,0.5303688559502514,0.5356303875040601,517.591001033783,13
307,0.2,32,100,2,False,0,sigmoid,uniform,,0.5166112956810632,0.5162457406076898,470.6441237926483,13
308,0.2,32,100,2,False,0,sigmoid,normal,,0.5214243121219866,0.5130145863041917,472.61594009399414,13
309,0.2,32,100,2,False,0.2,sigmoid,glorot_normal,,0.5239373030070704,0.5342352686423799,546.7300810813904,13
310,0.2,32,100,2,False,0.2,sigmoid,uniform,,0.5238095238095238,0.5307673757662144,487.45127272605896,13
311,0.2,32,100,2,False,0.2,sigmoid,normal,,0.5255984325751768,0.5267969300455441,487.26678133010864,13
312,0.2,32,100,2,False,0.4,sigmoid,glorot_normal,,0.528707726382145,0.5357370730658506,532.5393085479736,13
313,0.2,32,100,2,False,0.4,sigmoid,uniform,,0.5246187920606525,0.529945489717668,493.2869131565094,13
314,0.2,32,100,2,False,0.4,sigmoid,normal,,0.5342874180083482,0.5441303612251811,506.7561135292053,13
315,0.2,32,100,3,False,0,sigmoid,glorot_normal,,0.5201039270806713,0.5101057262632162,666.5951383113861,13
316,0.2,32,100,3,False,0,sigmoid,uniform,,0.5245761989948038,0.5282757071784733,599.8855726718903,13
317,0.2,32,100,3,False,0,sigmoid,normal,,0.5194224380270892,0.536222731725932,600.2709438800812,13
318,0.2,32,100,3,False,0.2,sigmoid,glorot_normal,,0.5267484453530965,0.5388711785715715,750.8273379802704,13
319,0.2,32,100,3,False,0.2,sigmoid,uniform,,0.5263225146946078,0.5303433072064039,682.9811689853668,13
320,0.2,32,100,3,False,0.2,sigmoid,normal,,0.5284095749212029,0.534166121258356,682.4662446975708,13
321,0.2,32,100,3,False,0.4,sigmoid,glorot_normal,,0.5508135275577136,0.5790101511922995,730.5488302707672,13
322,0.2,32,100,3,False,0.4,sigmoid,uniform,,0.5430189965073686,0.5617229791886947,692.637106180191,13
323,0.2,32,100,3,False,0.4,sigmoid,normal,,0.546809779367919,0.5667825766367772,691.4925403594971,13
324,0.2,64,100,1,False,0,selu,glorot_normal,,0.4600051111679019,0.004690756358651864,246.63865613937378,13
325,0.2,64,100,1,False,0,selu,uniform,,0.4608143794190306,0.0,188.89841270446777,13
326,0.2,64,100,1,False,0,selu,normal,,0.4608143794190306,0.0,185.9261646270752,13
327,0.2,64,100,1,False,0.2,selu,glorot_normal,,0.46034585569469294,0.014516891927644411,243.77184891700745,13
328,0.2,64,100,1,False,0.2,selu,uniform,,0.4612403100775194,0.014903744843426284,198.48959374427795,13
329,0.2,64,100,1,False,0.2,selu,normal,,0.4598347389045064,0.017009115811035893,196.6552493572235,13
330,0.2,64,100,1,False,0.4,selu,glorot_normal,,0.45991992503620416,0.013462505270121428,225.7874071598053,13
331,0.2,64,100,1,False,0.4,selu,uniform,,0.4608143794190306,0.0,200.6892125606537,13
332,0.2,64,100,1,False,0.4,selu,normal,,0.4603032626288441,0.017628908368185345,196.33626127243042,13
333,0.2,64,100,2,False,0,selu,glorot_normal,,0.4608143794190306,0.0,367.02674198150635,13
334,0.2,64,100,2,False,0,selu,uniform,,0.4608143794190306,0.0,299.02477169036865,13
335,0.2,64,100,2,False,0,selu,normal,,0.4608143794190306,0.0,294.79150462150574,13
336,0.2,64,100,2,False,0.2,selu,glorot_normal,,0.4608143794190306,0.0,393.2126657962799,13
337,0.2,64,100,2,False,0.2,selu,uniform,,0.4608143794190306,0.0,319.08589148521423,13
338,0.2,64,100,2,False,0.2,selu,normal,,0.4608143794190306,0.0,313.9790871143341,13
339,0.2,64,100,2,False,0.4,selu,glorot_normal,,0.4623903228554392,0.026413397217681094,362.3402338027954,13
340,0.2,64,100,2,False,0.4,selu,uniform,,0.4608143794190306,0.0,313.48593735694885,13
341,0.2,64,100,2,False,0.4,selu,normal,,0.4608143794190306,0.0,318.20772552490234,13
342,0.2,64,100,3,False,0,selu,glorot_normal,,0.4608143794190306,0.0,496.0906558036804,13
343,0.2,64,100,3,False,0,selu,uniform,,0.4608143794190306,0.0,429.6486611366272,13
344,0.2,64,100,3,False,0,selu,normal,,0.4608143794190306,0.0,425.43881702423096,13
345,0.2,64,100,3,False,0.2,selu,glorot_normal,,0.4608143794190306,0.0,534.2549283504486,13
346,0.2,64,100,3,False,0.2,selu,uniform,,0.4608143794190306,0.0,447.0474238395691,13
347,0.2,64,100,3,False,0.2,selu,normal,,0.4608143794190306,0.0,446.9572551250458,13
348,0.2,64,100,3,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,507.3625521659851,13
349,0.2,64,100,3,False,0.4,selu,uniform,,0.4608143794190306,0.0,449.4678053855896,13
350,0.2,64,100,3,False,0.4,selu,normal,,0.4608143794190306,0.0,446.2323760986328,13
351,0.2,64,100,1,False,0,tanh,glorot_normal,,0.5235965584802794,0.5120936560691698,243.99878668785095,13
352,0.2,64,100,1,False,0,tanh,uniform,,0.5241928614021637,0.5412724974055294,190.02081322669983,13
353,0.2,64,100,1,False,0,tanh,normal,,0.5209557883976489,0.5235373846242678,190.96081686019897,13
354,0.2,64,100,1,False,0.2,tanh,glorot_normal,,0.524831757389897,0.5385489367907562,249.29864835739136,13
355,0.2,64,100,1,False,0.2,tanh,uniform,,0.5252576880483858,0.5386896686734235,196.89476013183594,13
356,0.2,64,100,1,False,0.2,tanh,normal,,0.5196354033563336,0.5375877643567105,196.13475966453552,13
357,0.2,64,100,1,False,0.4,tanh,glorot_normal,,0.5266632592213988,0.5378108064847528,227.71338748931885,13
358,0.2,64,100,1,False,0.4,tanh,uniform,,0.5186557628418094,0.5411234584019508,187.44934368133545,13
359,0.2,64,100,1,False,0.4,tanh,normal,,0.525172501916688,0.5423669091763806,186.89034056663513,13
360,0.2,64,100,2,False,0,tanh,glorot_normal,,0.5210835675951955,0.5302521185655962,356.81032276153564,13
361,0.2,64,100,2,False,0,tanh,uniform,,0.5226169179657554,0.5359341648312406,285.3723294734955,13
362,0.2,64,100,2,False,0,tanh,normal,,0.5161001788908767,0.5220542032903737,286.7951612472534,13
363,0.2,64,100,2,False,0.2,tanh,glorot_normal,,0.5190816935002981,0.5228130512029922,381.9173438549042,13
364,0.2,64,100,2,False,0.2,tanh,uniform,,0.5213391259902889,0.5309983236156438,301.29098176956177,13
365,0.2,64,100,2,False,0.2,tanh,normal,,0.5204020785416135,0.5257247221215062,301.82542157173157,13
366,0.2,64,100,2,False,0.4,tanh,glorot_normal,,0.5181020529857739,0.5309971490248143,357.51955699920654,13
367,0.2,64,100,2,False,0.4,tanh,uniform,,0.5230002555583952,0.5397010595030106,301.0658085346222,13
368,0.2,64,100,2,False,0.4,tanh,normal,,0.5258113979044212,0.5363731796109006,301.2781136035919,13
369,0.2,64,100,3,False,0,tanh,glorot_normal,,0.5232558139534883,0.5273422742389796,492.9967052936554,13
370,0.2,64,100,3,False,0,tanh,uniform,,0.5202317062782179,0.5307931993787318,414.15767097473145,13
371,0.2,64,100,3,False,0,tanh,normal,,0.5215520913195332,0.5298667424761597,412.54274678230286,13
372,0.2,64,100,3,False,0.2,tanh,glorot_normal,,0.520231706278218,0.5283849557542697,521.0845670700073,13
373,0.2,64,100,3,False,0.2,tanh,uniform,,0.5167816679444587,0.5249916185689684,427.56577944755554,13
374,0.2,64,100,3,False,0.2,tanh,normal,,0.5174631569980407,0.5269690144646291,425.6149933338165,13
375,0.2,64,100,3,False,0.4,tanh,glorot_normal,,0.5268762245506433,0.5323227189120024,498.0922908782959,13
376,0.2,64,100,3,False,0.4,tanh,uniform,,0.5240224891387683,0.5264891736764727,428.60896039009094,13
377,0.2,64,100,3,False,0.4,tanh,normal,,0.5363744782349434,0.5537882618580542,428.7069399356842,13
378,0.2,64,100,1,False,0,sigmoid,glorot_normal,,0.5194650310929381,0.530449562154932,233.87891793251038,13
379,0.2,64,100,1,False,0,sigmoid,uniform,,0.5169520402078542,0.5274799735433189,180.39611101150513,13
380,0.2,64,100,1,False,0,sigmoid,normal,,0.5214669051878353,0.5272752601965328,182.51252365112305,13
381,0.2,64,100,1,False,0.2,sigmoid,glorot_normal,,0.5261947354970611,0.5337284849457063,247.40632224082947,13
382,0.2,64,100,1,False,0.2,sigmoid,uniform,,0.5240224891387681,0.531099142890671,192.09777784347534,13
383,0.2,64,100,1,False,0.2,sigmoid,normal,,0.5253002811142345,0.5382305398182391,190.67836046218872,13
384,0.2,64,100,1,False,0.4,sigmoid,glorot_normal,,0.5231280347559417,0.5339025844562035,227.89144158363342,13
385,0.2,64,100,1,False,0.4,sigmoid,uniform,,0.5233835931510349,0.5394259647948659,188.20993757247925,13
386,0.2,64,100,1,False,0.4,sigmoid,normal,,0.5274299344066785,0.5407359209010899,188.8298532962799,13
387,0.2,64,100,2,False,0,sigmoid,glorot_normal,,0.5299429252917625,0.5247104188215583,358.11181569099426,13
388,0.2,64,100,2,False,0,sigmoid,uniform,,0.5174205639321919,0.5334847667999224,286.7856137752533,13
389,0.2,64,100,2,False,0,sigmoid,normal,,0.5234687792827327,0.5114095119434227,287.2114131450653,13
390,0.2,64,100,2,False,0.2,sigmoid,glorot_normal,,0.5250021296532924,0.5302911493763113,385.4835886955261,13
391,0.2,64,100,2,False,0.2,sigmoid,uniform,,0.5246187920606525,0.5265020011584571,303.5774636268616,13
392,0.2,64,100,2,False,0.2,sigmoid,normal,,0.5248743504557458,0.5286408075815151,304.63421726226807,13
393,0.2,64,100,2,False,0.4,sigmoid,glorot_normal,,0.5275151205383765,0.5379684563945835,366.0343542098999,13
394,0.2,64,100,2,False,0.4,sigmoid,uniform,,0.5299429252917625,0.5429509292540157,305.24137902259827,13
395,0.2,64,100,2,False,0.4,sigmoid,normal,,0.5306244143453446,0.5433084495273806,305.3181052207947,13
396,0.2,64,100,3,False,0,sigmoid,glorot_normal,,0.5288780986455405,0.532371750271054,491.5896270275116,13
397,0.2,64,100,3,False,0,sigmoid,uniform,,0.5238521168753726,0.5289944102254961,413.7793393135071,13
398,0.2,64,100,3,False,0,sigmoid,normal,,0.5231706278217907,0.5353396256353175,413.9830000400543,13
399,0.2,64,100,3,False,0.2,sigmoid,glorot_normal,,0.5284521679870517,0.5346323899365906,527.6453106403351,13
400,0.2,64,100,3,False,0.2,sigmoid,uniform,,0.5248743504557458,0.5301643821909519,429.90271639823914,13
401,0.2,64,100,3,False,0.2,sigmoid,normal,,0.524789164324048,0.5300311437465044,428.77641105651855,13
402,0.2,64,100,3,False,0.4,sigmoid,glorot_normal,,0.5471931169605588,0.5671380507247686,505.25873947143555,13
403,0.2,64,100,3,False,0.4,sigmoid,uniform,,0.5401652610954938,0.5566585237114092,429.98273229599,13
404,0.2,64,100,3,False,0.4,sigmoid,normal,,0.5403356333588892,0.5546398751840284,431.9602463245392,13
405,0.2,128,100,1,False,0,selu,glorot_normal,,0.4608143794190306,0.0,207.2895119190216,13
406,0.2,128,100,1,False,0,selu,uniform,,0.4608143794190306,0.0,134.8273847103119,13
407,0.2,128,100,1,False,0,selu,normal,,0.4608143794190306,0.0,134.949725151062,13
408,0.2,128,100,1,False,0.2,selu,glorot_normal,,0.4599625181020531,0.0034039281423618325,209.2694091796875,13
409,0.2,128,100,1,False,0.2,selu,uniform,,0.4593236221143198,0.009309982457324886,140.96835041046143,13
410,0.2,128,100,1,False,0.2,selu,normal,,0.4603032626288441,0.009506127806575245,141.3137640953064,13
411,0.2,128,100,1,False,0.4,selu,glorot_normal,,0.4603032626288441,0.012071231297383139,189.7323763370514,13
412,0.2,128,100,1,False,0.4,selu,uniform,,0.4611977170116705,0.013080288391905946,139.13855957984924,13
413,0.2,128,100,1,False,0.4,selu,normal,,0.46136808927506606,0.02038574704035018,137.06019735336304,13
414,0.2,128,100,2,False,0,selu,glorot_normal,,0.4608143794190306,0.0,317.48403239250183,13
415,0.2,128,100,2,False,0,selu,uniform,,0.4608143794190306,0.0,225.66060209274292,13
416,0.2,128,100,2,False,0,selu,normal,,0.4608143794190306,0.0,226.15831589698792,13
417,0.2,128,100,2,False,0.2,selu,glorot_normal,,0.4608143794190306,0.0,334.906129360199,13
418,0.2,128,100,2,False,0.2,selu,uniform,,0.4608143794190306,0.0,232.3820095062256,13
419,0.2,128,100,2,False,0.2,selu,normal,,0.4608143794190306,0.0,233.14359784126282,13
420,0.2,128,100,2,False,0.4,selu,glorot_normal,,0.46009029729959966,0.009877664606644335,312.5135991573334,13
421,0.2,128,100,2,False,0.4,selu,uniform,,0.4608143794190306,0.0,231.31159853935242,13
422,0.2,128,100,2,False,0.4,selu,normal,,0.4608143794190306,0.0,232.9622287750244,13
423,0.2,128,100,3,False,0,selu,glorot_normal,,0.4608143794190306,0.0,426.2404525279999,13
424,0.2,128,100,3,False,0,selu,uniform,,0.4608143794190306,0.0,319.9888696670532,13
425,0.2,128,100,3,False,0,selu,normal,,0.4608143794190306,0.0,318.0558834075928,13
426,0.2,128,100,3,False,0.2,selu,glorot_normal,,0.4608143794190306,0.0,454.3601176738739,13
427,0.2,128,100,3,False,0.2,selu,uniform,,0.4608143794190306,0.0,331.13862562179565,13
428,0.2,128,100,3,False,0.2,selu,normal,,0.4608143794190306,0.0,331.48799896240234,13
429,0.2,128,100,3,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,421.8997428417206,13
430,0.2,128,100,3,False,0.4,selu,uniform,,0.4608143794190306,0.0,337.16589426994324,13
431,0.2,128,100,3,False,0.4,selu,normal,,0.4608143794190306,0.0,330.7473974227905,13
432,0.2,128,100,1,False,0,tanh,glorot_normal,,0.5242354544680126,0.5447814946082238,220.1126470565796,13
433,0.2,128,100,1,False,0,tanh,uniform,,0.5108612317914643,0.5001825972182069,137.40850687026978,13
434,0.2,128,100,1,False,0,tanh,normal,,0.5254706533776302,0.5374916212721976,138.68888592720032,13
435,0.2,128,100,1,False,0.2,tanh,glorot_normal,,0.5219354289121731,0.5333595732918774,222.85960721969604,13
436,0.2,128,100,1,False,0.2,tanh,uniform,,0.524107675270466,0.540109330526944,138.1553921699524,13
437,0.2,128,100,1,False,0.2,tanh,normal,,0.525513246443479,0.5379447542847531,138.18801832199097,13
438,0.2,128,100,1,False,0.4,tanh,glorot_normal,,0.5273021552091319,0.5461275207604539,196.62802743911743,13
439,0.2,128,100,1,False,0.4,tanh,uniform,,0.5279410511968652,0.5457374430389361,136.25995588302612,13
440,0.2,128,100,1,False,0.4,tanh,normal,,0.5218502427804753,0.5386292026755096,137.36569118499756,13
441,0.2,128,100,2,False,0,tanh,glorot_normal,,0.5163557372859698,0.45856411685795007,336.92376375198364,13
442,0.2,128,100,2,False,0,tanh,uniform,,0.5223613595706618,0.5319418707243412,227.77085328102112,13
443,0.2,128,100,2,False,0,tanh,normal,,0.5218502427804753,0.4629662770374111,228.1761302947998,13
444,0.2,128,100,2,False,0.2,tanh,glorot_normal,,0.5207002300025557,0.5173800391328539,352.6119041442871,13
445,0.2,128,100,2,False,0.2,tanh,uniform,,0.5204446716074623,0.5287596557670706,228.8103322982788,13
446,0.2,128,100,2,False,0.2,tanh,normal,,0.5186983559076582,0.5253246442900664,229.73003029823303,13
447,0.2,128,100,2,False,0.4,tanh,glorot_normal,,0.5199335548172758,0.5292599060979419,326.6727924346924,13
448,0.2,128,100,2,False,0.4,tanh,uniform,,0.5230002555583951,0.5364184651125974,227.84693837165833,13
449,0.2,128,100,2,False,0.4,tanh,normal,,0.5212113467927422,0.53006242020427,230.86253356933594,13
450,0.2,128,100,3,False,0,tanh,glorot_normal,,0.5267910384189454,0.5337976652901768,440.7312090396881,13
451,0.2,128,100,3,False,0,tanh,uniform,,0.5240650822046172,0.5289051442233796,320.2137188911438,13
452,0.2,128,100,3,False,0,tanh,normal,,0.5190391004344492,0.5113963509169086,319.01905632019043,13
453,0.2,128,100,3,False,0.2,tanh,glorot_normal,,0.5229150694266973,0.5376660378761574,476.8214225769043,13
454,0.2,128,100,3,False,0.2,tanh,uniform,,0.5213817190561377,0.5307838853441129,328.48446893692017,13
455,0.2,128,100,3,False,0.2,tanh,normal,,0.5204020785416136,0.5354923447936517,329.1605050563812,13
456,0.2,128,100,3,False,0.4,tanh,glorot_normal,,0.5177613084589829,0.5203309454908567,439.18139815330505,13
457,0.2,128,100,3,False,0.4,tanh,uniform,,0.5237243376778261,0.5323962522849702,330.5093834400177,13
458,0.2,128,100,3,False,0.4,tanh,normal,,0.5257262117727234,0.5304915423015074,327.43189764022827,13
459,0.2,128,100,1,False,0,sigmoid,glorot_normal,,0.5196354033563335,0.5346523047629017,227.2641806602478,13
460,0.2,128,100,1,False,0,sigmoid,uniform,,0.5199761478831246,0.5380228912329714,138.24409818649292,13
461,0.2,128,100,1,False,0,sigmoid,normal,,0.52052985773916,0.5410869366301865,139.232488155365,13
462,0.2,128,100,1,False,0.2,sigmoid,glorot_normal,,0.523766930743675,0.533104693268155,236.8745985031128,13
463,0.2,128,100,1,False,0.2,sigmoid,uniform,,0.5209557883976489,0.5333341913472702,143.33334612846375,13
464,0.2,128,100,1,False,0.2,sigmoid,normal,,0.5263651077604565,0.5384018088940159,143.60211205482483,13
465,0.2,128,100,1,False,0.4,sigmoid,glorot_normal,,0.5271317829457364,0.5326365708343016,207.94017004966736,13
466,0.2,128,100,1,False,0.4,sigmoid,uniform,,0.5238521168753726,0.5371983176027089,141.1514859199524,13
467,0.2,128,100,1,False,0.4,sigmoid,normal,,0.523766930743675,0.5310937710619138,141.76269912719727,13
468,0.2,128,100,2,False,0,sigmoid,glorot_normal,,0.5191668796319959,0.5187432608754633,342.96270847320557,13
469,0.2,128,100,2,False,0,sigmoid,uniform,,0.5210835675951955,0.5407814928692802,229.14523792266846,13
470,0.2,128,100,2,False,0,sigmoid,normal,,0.5254706533776301,0.5262786438221251,229.4296360015869,13
471,0.2,128,100,2,False,0.2,sigmoid,glorot_normal,,0.5207428230684046,0.5209843233122256,373.2292094230652,13
472,0.2,128,100,2,False,0.2,sigmoid,uniform,,0.5249595365874435,0.5340551968242895,237.10941433906555,13
473,0.2,128,100,2,False,0.2,sigmoid,normal,,0.5207002300025555,0.5256497033488928,238.32671785354614,13
474,0.2,128,100,2,False,0.4,sigmoid,glorot_normal,,0.5342874180083482,0.5482386858544049,346.7359836101532,13
475,0.2,128,100,2,False,0.4,sigmoid,uniform,,0.5273447482749808,0.5402016452125132,236.31932020187378,13
476,0.2,128,100,2,False,0.4,sigmoid,normal,,0.5305818212794958,0.537366821268546,234.43785214424133,13
477,0.2,128,100,3,False,0,sigmoid,glorot_normal,,0.5218076497146266,0.5404099975144453,451.56190252304077,13
478,0.2,128,100,3,False,0,sigmoid,uniform,,0.5231706278217906,0.5371216336939014,322.94776797294617,13
479,0.2,128,100,3,False,0,sigmoid,normal,,0.5227446971633017,0.5444281666336163,323.68839931488037,13
480,0.2,128,100,3,False,0.2,sigmoid,glorot_normal,,0.5275151205383765,0.5313176352590455,492.40356278419495,13
481,0.2,128,100,3,False,0.2,sigmoid,uniform,,0.5325836953743932,0.5444494891224099,337.4373652935028,13
482,0.2,128,100,3,False,0.2,sigmoid,normal,,0.5261095493653634,0.5294092690134805,335.33501839637756,13
483,0.2,128,100,3,False,0.4,sigmoid,glorot_normal,,0.5453190220632081,0.5611143646534357,462.67396354675293,13
484,0.2,128,100,3,False,0.4,sigmoid,uniform,,0.5359911406423035,0.5471295421560792,333.74133920669556,13
485,0.2,128,100,3,False,0.4,sigmoid,normal,,0.5365022574324901,0.5601363408522302,336.61083483695984,13
486,0.2,32,150,1,False,0,selu,glorot_normal,,0.4608143794190306,0.0,452.79984760284424,13
487,0.2,32,150,1,False,0,selu,uniform,,0.4608143794190306,0.0,388.97257590293884,13
488,0.2,32,150,1,False,0,selu,normal,,0.4608143794190306,0.0,387.6540539264679,13
489,0.2,32,150,1,False,0.2,selu,glorot_normal,,0.46136808927506606,0.022139610016673444,489.78587198257446,13
490,0.2,32,150,1,False,0.2,selu,uniform,,0.4601328903654485,0.017756249013982237,428.2430694103241,13
491,0.2,32,150,1,False,0.2,selu,normal,,0.4608143794190306,0.0,431.9375340938568,13
492,0.2,32,150,1,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,460.0702064037323,13
493,0.2,32,150,1,False,0.4,selu,uniform,,0.4608143794190306,0.0,424.8371088504791,13
494,0.2,32,150,1,False,0.4,selu,normal,,0.4608143794190306,0.0,426.30110454559326,13
495,0.2,32,150,2,False,0,selu,glorot_normal,,0.4608143794190306,0.0,801.4942548274994,13
496,0.2,32,150,2,False,0,selu,uniform,,0.4608143794190306,0.0,709.3452632427216,13
497,0.2,32,150,2,False,0,selu,normal,,0.4608143794190306,0.0,708.887264251709,13
498,0.2,32,150,2,False,0.2,selu,glorot_normal,,0.4596643666411109,0.023466335658928465,828.2318637371063,13
499,0.2,32,150,2,False,0.2,selu,uniform,,0.4608143794190306,0.0,734.0759470462799,13
500,0.2,32,150,2,False,0.2,selu,normal,,0.4608143794190306,0.0,735.2319235801697,13
501,0.2,32,150,2,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,804.1816339492798,13
502,0.2,32,150,2,False,0.4,selu,uniform,,0.4608143794190306,0.0,741.7123382091522,13
503,0.2,32,150,2,False,0.4,selu,normal,,0.4608143794190306,0.0,738.916357755661,13
504,0.2,32,150,3,False,0,selu,glorot_normal,,0.4608143794190306,0.0,995.925858259201,13
505,0.2,32,150,3,False,0,selu,uniform,,0.4608143794190306,0.0,902.1656856536865,13
506,0.2,32,150,3,False,0,selu,normal,,0.4608143794190306,0.0,903.724347114563,13
507,0.2,32,150,3,False,0.2,selu,glorot_normal,,0.4608143794190306,0.0,1102.3705458641052,13
508,0.2,32,150,3,False,0.2,selu,uniform,,0.4608143794190306,0.0,998.033121585846,13
509,0.2,32,150,3,False,0.2,selu,normal,,0.4608143794190306,0.0,995.1047339439392,13
510,0.2,32,150,3,False,0.4,selu,glorot_normal,,0.4608143794190306,0.0,1069.481615304947,13
511,0.2,32,150,3,False,0.4,selu,uniform,,0.4608143794190306,0.0,997.0681238174438,13
512,0.2,32,150,3,False,0.4,selu,normal,,0.4608143794190306,0.0,1003.1496429443359,13
513,0.2,32,150,1,False,0,tanh,glorot_normal,,0.5233410000851861,0.5455995731797233,453.79875230789185,13
514,0.2,32,150,1,False,0,tanh,uniform,,0.521978021978022,0.5323787193675096,390.96098828315735,13
515,0.2,32,150,1,False,0,tanh,normal,,0.5225317318340574,0.5433199433303143,383.0570619106293,13
